SYSTOLIC_PRESSURE,DIASTOLIC_PRESSURE,HEART_RATE,PULSE_RATE,BLOOD_VISCOSITY,EMOTION
134,86,85,85,0.406122248,STRESSED
137,88,83,83,0.40977331,STRESSED
117,81,65,65,0.331916,HAPPY
115,80,66,66,0.335991,HAPPY
129,80,67,67,0.385434,SAD
149,87,111,111,0.370592,ANGRY
127,77,67,67,0.312434,DEPRESSED
131,84,78,78,0.414806867,STRESSED
125,81,63,63,0.371894,SAD
130,82,83,83,0.397969,STRESSED
131,80,85,85,0.417721,STRESSED
139,85,79,79,0.407235,STRESSED
117,78,60,60,0.323643,HAPPY
121,80,65,65,0.323114,HAPPY
120,80,70,70,0.335189,HAPPY
118,80,68,68,0.32876,HAPPY
175,93,106,106,0.353635,ANGRY
133,81,81,81,0.392941,STRESSED
116,81,62,62,0.322945,HAPPY
130,78,68,68,0.377889,SAD
162,91,107,107,0.368554,ANGRY
118,81,69,69,0.336546484,HAPPY
123,82,60,60,0.322763,DEPRESSED
151,90,85,85,0.385995,ANGRY
118,80,65,65,0.339799,HAPPY
161,87,84,84,0.376143,ANGRY
177,100,108,108,0.37226,ANGRY
163,95,84,84,0.364323,ANGRY
126,82,67,67,0.348578,DEPRESSED
123,77,61,61,0.380284,SAD
165,92,82,82,0.384205,ANGRY
122,81,65,65,0.324394,DEPRESSED
126,82,63,63,0.325019,DEPRESSED
132,82,87,87,0.416763973,STRESSED
121,80,60,60,0.339296436,HAPPY
139,80,86,86,0.403371,STRESSED
117,80,59,59,0.32985,HAPPY
124,78,65,65,0.312922,DEPRESSED
122,79,62,62,0.377603,SAD
123,79,64,64,0.300238,DEPRESSED
155,95,109,109,0.379367,ANGRY
170,100,107,107,0.350683,ANGRY
150,97,108,108,0.393271,ANGRY
120,80,61,61,0.336514,DEPRESSED
130,81,78,78,0.417146179,STRESSED
153,96,110,110,0.378372,ANGRY
133,83,84,84,0.419198,STRESSED
121,78,72,72,0.322177,HAPPY
171,89,93,93,0.395908,ANGRY
140,81,87,87,0.415574,STRESSED
119,79,63,63,0.332134,HAPPY
118,79,68,68,0.337013,HAPPY
125,79,66,66,0.399553,SAD
134,83,84,84,0.410808988,STRESSED
130,80,70,70,0.371991,SAD
129,82,62,62,0.326393,DEPRESSED
130,81,78,78,0.400094,STRESSED
118,81,69,69,0.328362891,HAPPY
119,79,69,69,0.331084,HAPPY
115,78,64,64,0.327965215,HAPPY
119,81,63,63,0.329652,HAPPY
119,78,69,69,0.334733,HAPPY
137,87,78,78,0.413721842,STRESSED
139,85,80,80,0.396882,STRESSED
124,78,63,63,0.373844,SAD
120,81,66,66,0.34282,DEPRESSED
116,78,65,65,0.332303,HAPPY
136,88,82,82,0.397912278,STRESSED
180,90,98,98,0.364679,ANGRY
128,79,71,71,0.397193,SAD
135,83,84,84,0.399557,STRESSED
157,90,105,105,0.383102,ANGRY
117,79,71,71,0.331886,HAPPY
128,82,68,68,0.32753,DEPRESSED
120,78,62,62,0.322412484,HAPPY
133,89,84,84,0.415241515,STRESSED
121,77,71,71,0.391646,SAD
133,83,80,80,0.416221438,STRESSED
118,79,73,73,0.339028889,HAPPY
128,81,68,68,0.385242,SAD
128,78,66,66,0.39742,SAD
126,80,69,69,0.392418,SAD
122,78,66,66,0.384499,SAD
149,94,101,101,0.37858,ANGRY
125,81,65,65,0.329555,DEPRESSED
123,79,70,70,0.384205,SAD
132,80,78,78,0.415837847,STRESSED
116,81,63,63,0.333055315,HAPPY
115,78,62,62,0.32515,HAPPY
154,93,109,109,0.387763,ANGRY
115,79,65,65,0.328218,HAPPY
119,79,69,69,0.321856,HAPPY
118,80,72,72,0.326615,HAPPY
176,96,89,89,0.371722,ANGRY
127,80,66,66,0.303285,DEPRESSED
120,80,68,68,0.339135913,HAPPY
120,78,72,72,0.398653,SAD
159,89,95,95,0.357748,ANGRY
130,88,79,79,0.413123,STRESSED
118,79,73,73,0.333163,HAPPY
116,78,57,57,0.324531,HAPPY
118,81,64,64,0.322549409,HAPPY
121,80,60,60,0.331259402,HAPPY
117,79,60,60,0.325433649,HAPPY
118,80,58,58,0.327797,HAPPY
117,80,70,70,0.334109,HAPPY
125,77,60,60,0.399699,SAD
125,78,63,63,0.345626,DEPRESSED
116,81,58,58,0.333886,HAPPY
119,80,74,74,0.335842,HAPPY
119,80,59,59,0.325988623,HAPPY
137,82,80,80,0.409382,STRESSED
129,80,67,67,0.324726,DEPRESSED
121,81,69,69,0.330921,HAPPY
129,79,64,64,0.323445,DEPRESSED
135,88,79,79,0.401907769,STRESSED
135,83,83,83,0.397125,STRESSED
119,79,65,65,0.330170371,HAPPY
116,80,70,70,0.322026723,HAPPY
120,81,66,66,0.309612,DEPRESSED
120,79,63,63,0.33893,HAPPY
130,80,66,66,0.396733,SAD
135,86,85,85,0.397102,STRESSED
137,89,87,87,0.400905,STRESSED
122,82,65,65,0.334129,DEPRESSED
127,80,61,61,0.34777,DEPRESSED
115,79,73,73,0.32299,HAPPY
124,78,69,69,0.38191,SAD
162,93,88,88,0.364932,ANGRY
117,79,62,62,0.326546823,HAPPY
130,86,81,81,0.414788,STRESSED
137,84,80,80,0.391596,STRESSED
135,84,83,83,0.407983,STRESSED
117,79,57,57,0.328561,HAPPY
120,80,60,60,0.318218,DEPRESSED
130,89,79,79,0.411935901,STRESSED
140,96,85,85,0.397934,ANGRY
140,88,87,87,0.413685384,STRESSED
122,80,60,60,0.329726,DEPRESSED
135,86,83,83,0.393563,STRESSED
139,82,81,81,0.410134034,STRESSED
130,80,72,72,0.374151,SAD
124,79,61,61,0.399334,SAD
131,88,80,80,0.413090616,STRESSED
135,81,85,85,0.406770259,STRESSED
156,94,95,95,0.36383,ANGRY
117,81,68,68,0.334877,HAPPY
127,81,66,66,0.315231,DEPRESSED
118,80,63,63,0.334983452,HAPPY
116,79,64,64,0.328153,HAPPY
127,77,72,72,0.370896,SAD
116,78,68,68,0.322258,HAPPY
131,87,79,79,0.402611388,STRESSED
116,79,62,62,0.33754488,HAPPY
119,80,63,63,0.3361,HAPPY
130,83,87,87,0.416879,STRESSED
128,78,72,72,0.397069,SAD
157,91,113,113,0.358128,ANGRY
121,78,64,64,0.328523,HAPPY
120,78,66,66,0.320053309,HAPPY
157,95,107,107,0.385948,ANGRY
122,78,64,64,0.345201,DEPRESSED
120,80,65,65,0.378265,SAD
137,88,85,85,0.404819,STRESSED
121,77,60,60,0.384199,SAD
124,81,66,66,0.317694,DEPRESSED
125,80,63,63,0.336046,DEPRESSED
132,87,79,79,0.399716,STRESSED
146,97,88,88,0.373957,ANGRY
120,79,61,61,0.336208,DEPRESSED
123,81,66,66,0.397652,SAD
123,80,66,66,0.311541,DEPRESSED
135,82,82,82,0.400893,STRESSED
121,78,74,74,0.333687,HAPPY
128,82,65,65,0.334665,DEPRESSED
133,86,79,79,0.415648861,STRESSED
120,78,58,58,0.321627,HAPPY
115,81,58,58,0.327759,HAPPY
139,82,79,79,0.415613118,STRESSED
165,93,84,84,0.369936,ANGRY
121,79,67,67,0.303535,DEPRESSED
120,79,61,61,0.336042086,HAPPY
117,80,62,62,0.321796,HAPPY
138,88,83,83,0.394306,STRESSED
146,94,85,85,0.368236,ANGRY
133,85,84,84,0.395831,STRESSED
140,94,101,101,0.354112,ANGRY
129,81,62,62,0.380848,SAD
147,86,90,90,0.373991,ANGRY
128,78,66,66,0.39098,SAD
123,81,68,68,0.394513,SAD
130,87,84,84,0.40042,STRESSED
117,81,65,65,0.333568,HAPPY
133,84,83,83,0.416413,STRESSED
144,94,109,109,0.397503,ANGRY
136,81,85,85,0.393178,STRESSED
128,78,63,63,0.30449,DEPRESSED
132,84,83,83,0.390796,STRESSED
129,79,64,64,0.333118,DEPRESSED
165,85,111,111,0.397163,ANGRY
118,81,59,59,0.323367,HAPPY
124,79,61,61,0.37868,SAD
130,78,68,68,0.389318,SAD
144,100,88,88,0.399272,ANGRY
131,82,81,81,0.393406813,STRESSED
132,83,82,82,0.404083,STRESSED
120,81,62,62,0.33676995,HAPPY
119,79,67,67,0.33026776,HAPPY
136,82,78,78,0.408785,STRESSED
120,81,67,67,0.339751,DEPRESSED
117,79,68,68,0.328978336,HAPPY
122,78,67,67,0.340237,DEPRESSED
165,88,100,100,0.368892,ANGRY
118,78,60,60,0.324055655,HAPPY
170,88,106,106,0.393653,ANGRY
116,79,57,57,0.327080513,HAPPY
134,83,79,79,0.399415,STRESSED
130,81,69,69,0.379776,SAD
135,87,82,82,0.415053,STRESSED
126,82,63,63,0.348291,DEPRESSED
129,78,63,63,0.338691,DEPRESSED
140,87,78,78,0.3933,STRESSED
133,88,86,86,0.399554,STRESSED
123,77,72,72,0.399639,SAD
121,79,64,64,0.324889,HAPPY
137,80,81,81,0.405124,STRESSED
145,96,86,86,0.375493,ANGRY
115,79,73,73,0.339631835,HAPPY
116,79,68,68,0.336966258,HAPPY
177,86,85,85,0.376924,ANGRY
115,79,71,71,0.331623382,HAPPY
173,99,106,106,0.392383,ANGRY
163,91,101,101,0.384344,ANGRY
134,89,84,84,0.395211,STRESSED
119,81,71,71,0.327889,HAPPY
127,77,68,68,0.333615,DEPRESSED
115,79,57,57,0.320186517,HAPPY
115,80,60,60,0.338867,HAPPY
133,87,82,82,0.390271,STRESSED
116,81,74,74,0.330096,HAPPY
140,87,87,87,0.397016,STRESSED
121,81,63,63,0.336372428,HAPPY
123,78,72,72,0.370538,SAD
120,79,61,61,0.3912,SAD
137,84,81,81,0.400795649,STRESSED
129,81,64,64,0.370104,SAD
120,80,69,69,0.38895,SAD
118,81,65,65,0.339928,HAPPY
130,87,83,83,0.393794,STRESSED
153,100,105,105,0.378022,ANGRY
119,78,73,73,0.339703,HAPPY
133,80,78,78,0.418818,STRESSED
117,81,70,70,0.323926,HAPPY
176,85,95,95,0.396877,ANGRY
121,78,66,66,0.331826,HAPPY
120,79,70,70,0.326629,HAPPY
180,88,89,89,0.386832,ANGRY
125,81,61,61,0.345449,DEPRESSED
151,85,90,90,0.367735,ANGRY
120,80,66,66,0.323658,HAPPY
139,82,87,87,0.401786955,STRESSED
131,86,80,80,0.414473,STRESSED
134,82,85,85,0.410304,STRESSED
120,77,64,64,0.301112,DEPRESSED
139,82,78,78,0.408765,STRESSED
132,86,78,78,0.397207274,STRESSED
145,91,103,103,0.391473,ANGRY
131,82,79,79,0.402278,STRESSED
122,82,68,68,0.300686,DEPRESSED
120,81,67,67,0.339374,HAPPY
133,84,83,83,0.407252793,STRESSED
121,79,61,61,0.330853,HAPPY
116,78,74,74,0.327570178,HAPPY
136,89,80,80,0.398401841,STRESSED
127,77,64,64,0.333373,DEPRESSED
180,88,105,105,0.389904,ANGRY
165,99,98,98,0.361465,ANGRY
116,78,59,59,0.3396676,HAPPY
120,78,60,60,0.323415,HAPPY
140,83,87,87,0.405833,STRESSED
134,81,83,83,0.407103,STRESSED
130,88,83,83,0.399371,STRESSED
116,78,64,64,0.323819526,HAPPY
124,79,68,68,0.34099,DEPRESSED
145,93,104,104,0.373654,ANGRY
158,91,101,101,0.358095,ANGRY
122,79,65,65,0.318142,DEPRESSED
121,80,62,62,0.30276,DEPRESSED
137,83,80,80,0.393562163,STRESSED
147,91,97,97,0.368274,ANGRY
155,95,101,101,0.366152,ANGRY
132,83,82,82,0.396834,STRESSED
118,78,58,58,0.322204,HAPPY
135,89,86,86,0.408171,STRESSED
124,80,62,62,0.399529,SAD
120,80,71,71,0.372195,SAD
138,85,79,79,0.396654321,STRESSED
140,83,86,86,0.405284813,STRESSED
148,100,102,102,0.386689,ANGRY
167,94,90,90,0.361767,ANGRY
126,77,65,65,0.390416,SAD
136,81,83,83,0.411491,STRESSED
115,79,59,59,0.323834278,HAPPY
128,82,65,65,0.32043,DEPRESSED
117,78,68,68,0.33547,HAPPY
126,80,62,62,0.317243,DEPRESSED
171,86,102,102,0.394657,ANGRY
121,80,62,62,0.342385,DEPRESSED
136,84,82,82,0.403203068,STRESSED
115,81,69,69,0.331083518,HAPPY
119,79,64,64,0.336665,HAPPY
131,82,81,81,0.41883467,STRESSED
139,88,86,86,0.413739,STRESSED
121,79,64,64,0.397748,SAD
120,78,65,65,0.320234353,HAPPY
149,85,83,83,0.381556,ANGRY
135,86,80,80,0.403525,STRESSED
122,79,60,60,0.315777,DEPRESSED
177,93,115,115,0.365345,ANGRY
135,88,86,86,0.419748676,STRESSED
130,82,85,85,0.417896534,STRESSED
120,81,62,62,0.320755,HAPPY
127,81,60,60,0.330734,DEPRESSED
121,79,64,64,0.324722,HAPPY
156,93,96,96,0.357877,ANGRY
134,88,84,84,0.393024818,STRESSED
134,84,80,80,0.402049,STRESSED
143,91,114,114,0.380574,ANGRY
117,81,57,57,0.323963,HAPPY
121,80,64,64,0.328398,HAPPY
129,78,62,62,0.38441,SAD
135,80,87,87,0.405472162,STRESSED
139,86,87,87,0.397546429,STRESSED
121,80,67,67,0.391565,SAD
131,81,82,82,0.391501679,STRESSED
120,78,59,59,0.32529,HAPPY
119,80,64,64,0.320066,HAPPY
151,89,109,109,0.35954,ANGRY
130,85,87,87,0.417711,STRESSED
121,78,62,62,0.321737,HAPPY
115,79,62,62,0.32574,HAPPY
123,78,71,71,0.394347,SAD
121,79,63,63,0.333784,DEPRESSED
121,82,60,60,0.33881,DEPRESSED
120,81,59,59,0.321066033,HAPPY
129,79,62,62,0.305621,DEPRESSED
118,78,74,74,0.329314,HAPPY
137,89,84,84,0.400423,STRESSED
127,79,63,63,0.394261,SAD
168,100,88,88,0.382773,ANGRY
128,77,62,62,0.375903,SAD
123,79,65,65,0.374501,SAD
120,79,68,68,0.329321,DEPRESSED
116,81,68,68,0.331885,HAPPY
126,77,65,65,0.337665,DEPRESSED
118,79,66,66,0.327575621,HAPPY
127,78,65,65,0.344901,DEPRESSED
136,86,86,86,0.411012,STRESSED
125,82,66,66,0.324261,DEPRESSED
123,79,65,65,0.395632,SAD
138,86,86,86,0.40386,STRESSED
126,81,68,68,0.345326,DEPRESSED
122,80,67,67,0.383819,SAD
128,78,65,65,0.337581,DEPRESSED
180,93,96,96,0.390599,ANGRY
135,81,78,78,0.398759,STRESSED
121,77,61,61,0.304047,DEPRESSED
137,81,86,86,0.411569,STRESSED
115,81,72,72,0.328283,HAPPY
119,78,68,68,0.326251,HAPPY
167,88,82,82,0.370366,ANGRY
122,77,61,61,0.370982,SAD
128,79,62,62,0.308487,DEPRESSED
120,80,63,63,0.375607,SAD
172,87,97,97,0.388986,ANGRY
117,81,66,66,0.336496,HAPPY
136,85,84,84,0.407091884,STRESSED
125,80,63,63,0.320501,DEPRESSED
116,81,57,57,0.337437,HAPPY
119,81,61,61,0.321582,HAPPY
120,79,64,64,0.323365786,HAPPY
115,79,64,64,0.336495,HAPPY
130,82,87,87,0.394744,STRESSED
129,77,61,61,0.302223,DEPRESSED
127,81,68,68,0.39281,SAD
115,78,59,59,0.325133,HAPPY
124,80,61,61,0.311781,DEPRESSED
158,89,90,90,0.354944,ANGRY
136,89,78,78,0.414899795,STRESSED
127,80,64,64,0.343128,DEPRESSED
140,84,86,86,0.395786,STRESSED
125,78,62,62,0.32969,DEPRESSED
122,77,62,62,0.386826,SAD
121,80,61,61,0.332568,HAPPY
123,80,68,68,0.376995,SAD
126,77,63,63,0.393569,SAD
135,83,84,84,0.406336,STRESSED
127,78,66,66,0.338857,DEPRESSED
125,80,61,61,0.397357,SAD
132,80,87,87,0.407941804,STRESSED
117,80,73,73,0.322137,HAPPY
153,92,91,91,0.370335,ANGRY
125,77,62,62,0.325373,DEPRESSED
117,78,61,61,0.32131,HAPPY
132,80,78,78,0.398451621,STRESSED
126,80,63,63,0.30141,DEPRESSED
164,99,102,102,0.394974,ANGRY
135,85,81,81,0.399542802,STRESSED
131,83,82,82,0.404454082,STRESSED
127,81,61,61,0.32452,DEPRESSED
165,96,87,87,0.372193,ANGRY
131,86,78,78,0.415063,STRESSED
129,77,60,60,0.384471,SAD
130,83,83,83,0.419053,STRESSED
129,80,63,63,0.381791,SAD
127,81,65,65,0.344339,DEPRESSED
163,93,93,93,0.357466,ANGRY
118,80,72,72,0.335465,HAPPY
125,79,60,60,0.306781,DEPRESSED
120,81,62,62,0.32586,DEPRESSED
125,79,68,68,0.307664,DEPRESSED
117,78,58,58,0.320703,HAPPY
121,81,57,57,0.326038656,HAPPY
128,80,63,63,0.337291,DEPRESSED
120,80,68,68,0.321317,DEPRESSED
120,77,60,60,0.327187,DEPRESSED
144,88,88,88,0.372432,ANGRY
135,89,82,82,0.404688316,STRESSED
119,80,66,66,0.320828,HAPPY
140,89,86,86,0.402960698,STRESSED
126,80,63,63,0.323669,DEPRESSED
122,78,68,68,0.388684,SAD
154,93,95,95,0.386679,ANGRY
116,80,59,59,0.33305183,HAPPY
139,82,84,84,0.419674,STRESSED
121,79,69,69,0.325489,HAPPY
175,95,90,90,0.394868,ANGRY
144,89,93,93,0.375026,ANGRY
133,89,85,85,0.417261,STRESSED
116,78,61,61,0.328789239,HAPPY
126,78,65,65,0.313149,DEPRESSED
123,82,64,64,0.32063,DEPRESSED
169,85,110,110,0.396117,ANGRY
139,85,78,78,0.405507,STRESSED
131,83,87,87,0.396462349,STRESSED
120,79,68,68,0.308385,DEPRESSED
138,87,84,84,0.411308,STRESSED
115,79,71,71,0.326383888,HAPPY
121,78,66,66,0.31643,DEPRESSED
120,78,62,62,0.3257356,HAPPY
143,86,90,90,0.354605,ANGRY
116,78,66,66,0.33478039,HAPPY
136,88,86,86,0.391929,STRESSED
140,84,82,82,0.404751702,STRESSED
118,81,65,65,0.337852,HAPPY
119,81,57,57,0.330855477,HAPPY
133,86,82,82,0.405837,STRESSED
122,79,68,68,0.396333,SAD
117,80,64,64,0.333645,HAPPY
124,82,63,63,0.343328,DEPRESSED
124,78,63,63,0.335876,DEPRESSED
179,96,99,99,0.387234,ANGRY
125,81,71,71,0.39649,SAD
117,80,59,59,0.329903,HAPPY
137,86,86,86,0.418400594,STRESSED
120,78,67,67,0.332948493,HAPPY
130,84,84,84,0.395248,STRESSED
130,77,71,71,0.397175,SAD
120,81,63,63,0.337982,HAPPY
115,78,62,62,0.338558,HAPPY
124,79,66,66,0.394265,SAD
122,80,67,67,0.30167,DEPRESSED
131,86,86,86,0.412167,STRESSED
129,78,61,61,0.329599,DEPRESSED
134,89,78,78,0.41271219,STRESSED
120,79,65,65,0.311654,DEPRESSED
122,81,62,62,0.387967,SAD
121,79,67,67,0.333634,HAPPY
152,88,100,100,0.355247,ANGRY
138,81,80,80,0.415147,STRESSED
129,82,60,60,0.347577,DEPRESSED
117,79,63,63,0.337688,HAPPY
122,81,70,70,0.370805,SAD
153,88,114,114,0.357609,ANGRY
117,81,58,58,0.327475937,HAPPY
120,79,72,72,0.332744,HAPPY
117,79,58,58,0.32076046,HAPPY
129,77,65,65,0.376142,SAD
127,78,66,66,0.307476,DEPRESSED
120,80,68,68,0.333559,HAPPY
139,88,79,79,0.415336,STRESSED
133,88,80,80,0.41661015,STRESSED
136,81,79,79,0.410361553,STRESSED
130,80,66,66,0.387056,SAD
138,85,80,80,0.39357,STRESSED
177,94,96,96,0.382892,ANGRY
136,87,86,86,0.409167,STRESSED
137,89,86,86,0.402164105,STRESSED
117,80,58,58,0.333492,HAPPY
121,80,64,64,0.325522,HAPPY
121,78,60,60,0.304043,DEPRESSED
118,78,66,66,0.329158,HAPPY
126,81,63,63,0.349823,DEPRESSED
130,80,86,86,0.407893677,STRESSED
129,79,64,64,0.342726,DEPRESSED
134,80,87,87,0.405092885,STRESSED
120,78,61,61,0.398214,SAD
140,83,87,87,0.393071013,STRESSED
120,78,57,57,0.324291,HAPPY
132,87,78,78,0.419253985,STRESSED
115,80,62,62,0.337628,HAPPY
115,79,72,72,0.328991,HAPPY
119,81,58,58,0.337650066,HAPPY
175,96,94,94,0.374469,ANGRY
137,83,79,79,0.418428,STRESSED
163,94,105,105,0.394112,ANGRY
123,80,65,65,0.345342,DEPRESSED
133,89,80,80,0.395951001,STRESSED
137,89,85,85,0.413448884,STRESSED
140,91,102,102,0.366758,ANGRY
123,79,60,60,0.331867,DEPRESSED
121,81,64,64,0.33502,DEPRESSED
120,79,69,69,0.327309029,HAPPY
157,98,98,98,0.36049,ANGRY
121,78,68,68,0.307928,DEPRESSED
143,87,88,88,0.355517,ANGRY
131,89,84,84,0.398598,STRESSED
136,83,80,80,0.408265,STRESSED
126,79,72,72,0.39513,SAD
127,82,63,63,0.30924,DEPRESSED
138,81,84,84,0.419737,STRESSED
166,85,114,114,0.389294,ANGRY
129,80,69,69,0.393249,SAD
164,100,83,83,0.387621,ANGRY
137,84,81,81,0.392981092,STRESSED
119,80,68,68,0.331116277,HAPPY
115,79,71,71,0.332077,HAPPY
135,83,87,87,0.413641,STRESSED
120,77,71,71,0.383064,SAD
116,80,73,73,0.338935,HAPPY
121,82,64,64,0.320636,DEPRESSED
119,78,71,71,0.324139502,HAPPY
133,84,83,83,0.393961599,STRESSED
134,85,85,85,0.390329,STRESSED
154,99,109,109,0.393375,ANGRY
121,79,66,66,0.393219,SAD
123,78,60,60,0.339254,DEPRESSED
138,89,84,84,0.412319023,STRESSED
136,82,78,78,0.417813,STRESSED
121,81,71,71,0.331747,HAPPY
128,81,65,65,0.333919,DEPRESSED
118,80,73,73,0.33719135,HAPPY
168,88,84,84,0.350743,ANGRY
118,78,69,69,0.328059,HAPPY
121,82,68,68,0.346232,DEPRESSED
126,79,68,68,0.399026,SAD
120,81,73,73,0.327185,HAPPY
135,88,85,85,0.405684,STRESSED
120,79,65,65,0.390119,SAD
130,77,64,64,0.370462,SAD
156,87,105,105,0.38365,ANGRY
126,78,70,70,0.375861,SAD
141,86,103,103,0.353696,ANGRY
128,78,71,71,0.370719,SAD
137,85,87,87,0.403985,STRESSED
118,78,69,69,0.324531,HAPPY
126,80,72,72,0.396716,SAD
129,80,61,61,0.321911,DEPRESSED
138,86,82,82,0.396113,STRESSED
135,89,85,85,0.414396503,STRESSED
119,80,64,64,0.338375,HAPPY
133,83,85,85,0.407842,STRESSED
117,81,60,60,0.335696577,HAPPY
123,77,71,71,0.382335,SAD
137,81,82,82,0.40257957,STRESSED
140,82,86,86,0.398548,STRESSED
125,79,63,63,0.385418,SAD
120,80,66,66,0.321912,HAPPY
123,79,65,65,0.322969,DEPRESSED
131,83,78,78,0.390131,STRESSED
132,81,83,83,0.40134896,STRESSED
117,81,61,61,0.334546315,HAPPY
137,84,83,83,0.401943,STRESSED
133,88,78,78,0.390926,STRESSED
120,78,61,61,0.395621,SAD
139,83,82,82,0.405032,STRESSED
121,81,74,74,0.320272,HAPPY
124,79,60,60,0.37244,SAD
118,78,59,59,0.330511,HAPPY
134,82,86,86,0.406249804,STRESSED
154,92,88,88,0.352815,ANGRY
136,88,82,82,0.394796,STRESSED
136,88,80,80,0.401903,STRESSED
178,86,102,102,0.369733,ANGRY
177,99,85,85,0.390105,ANGRY
126,77,68,68,0.300794,DEPRESSED
121,82,66,66,0.345086,DEPRESSED
140,100,98,98,0.377691,ANGRY
132,87,83,83,0.404192075,STRESSED
120,80,63,63,0.346296,DEPRESSED
118,78,58,58,0.330526,HAPPY
119,81,68,68,0.334059,HAPPY
166,85,94,94,0.358773,ANGRY
